chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
100, 75, 83314, 0, 0, -1, 1, 0, 3, 4.0, 3.4, 2, Jeff, 4.0, 100, False, , 2019-09-21T16:30:10.837857Z, 54, 83314.jpg, 3.2, Hendrick, 0.1, False, None, a, 5, 90, 13, 1918, 545, 3955, 220, 0.7, 2.4, Hendrick, 215, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 34, 44.8, 6.3, 64.0, 11.5, 
None, None, 60551, 0, 0, -1, 1, 0, 3, 3.3, 3.8, 1, Ashley, 3.3, 101, False, , None, 54, 60551.jpg, 2.7, Westwood, 0.5, False, None, a, 5, 90, 19, 13452, 1017, 33917, 2750, 0.6, 3.5, Westwood, 630, 0, 1, 2, 9, 0, 0, 0, 2, 0, 0, 2, 88, 97.0, 182.0, 19.0, 29.7, 
50, None, 40145, 0, 0, 0, 0, 0, 3, 1.5, 2.5, 1, Jack, 2.0, 102, False, Shoulder injury - 50% chance of playing, 2019-09-29T10:30:09.629136Z, 50, 40145.jpg, 2.1, Cork, 0.2, False, None, d, 5, 90, 15, 9249, 48, 13631, 2385, 0.4, 3.0, Cork, 572, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 74, 66.2, 53.5, 106.0, 22.6, 
0, 0, 61603, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Daniel, 0.0, 120, False, Ankle injury - Expected back 19 Oct, 2019-09-07T11:00:18.052388Z, 45, 61603.jpg, 0.0, Drinkwater, 0.9, False, None, i, 5, 90, 0, 15633, 70, 109774, 4356, 0.0, 0.0, Drinkwater, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 17349, 0, 0, -2, 2, 0, 3, 0.3, 0.8, 0, Aaron, 0.3, 430, False, , None, 48, 17349.jpg, 0.8, Lennon, 0.1, False, None, a, 5, 90, 5, 2757, 118, 6685, 458, 0.1, 1.0, Lennon, 207, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 15, 15.2, 6.0, 6.0, 2.8, 
None, None, 39487, 1, -1, 3, -3, 1, 2, 5.0, 5.5, 6, Erik, 5.0, 447, False, , None, 48, 39487.jpg, 4.7, Pieters, 12.7, False, None, a, 5, 90, 33, 905231, 75248, 225224, 14140, 1.0, 6.9, Pieters, 630, 0, 3, 2, 9, 0, 0, 0, 0, 0, 0, 5, 155, 168.4, 101.8, 3.0, 27.3, 
None, None, 44683, 0, 0, -3, 3, 0, 4, 2.0, 2.5, 4, Jay, 2.0, 451, False, , None, 57, 44683.jpg, 1.4, Rodriguez, 0.2, False, None, a, 5, 90, 10, 5704, 943, 22467, 594, 0.4, 1.8, Rodriguez, 144, 1, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 34, 42.2, 11.7, 46.0, 10.0, 
None, None, 220037, 0, 0, 0, 0, 0, 1, 0.0, 0.5, 0, Bailey, 0.0, 495, False, , None, 45, 220037.jpg, 0.0, Peacock-Farrell, 0.1, False, None, a, 5, 90, 0, 772, 61, 1906, 147, 0.0, 0.0, Peacock-Farrell, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 82263, 0, 0, -3, 3, 0, 2, 3.8, 4.3, 5, Marcos, 3.3, 103, False, , None, 62, 82263.jpg, 2.8, Alonso, 2.7, False, None, a, 6, 8, 11, 57624, 12246, 199325, 5709, 0.5, 1.8, Alonso, 256, 0, 1, 1, 3, 0, 0, 0, 2, 0, 0, 0, 67, 58.8, 88.2, 44.0, 19.0, 
0, 0, 102380, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Antonio, 0.3, 104, False, Groin Injury - Unknown return date, 2019-09-14T17:00:16.188229Z, 60, 102380.jpg, 1.0, Rüdiger, 0.1, False, None, i, 6, 8, 1, 2973, 42, 6297, 719, 0.0, 0.2, Rüdiger, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6.6, 0.9, 49.0, 5.7, 
None, None, 41328, 0, 0, -1, 1, 0, 2, 4.5, 5.0, 7, César, 4.0, 105, False, , None, 59, 41328.jpg, 2.7, Azpilicueta, 6.2, False, None, a, 6, 8, 19, 101782, 15886, 234438, 8945, 0.7, 3.2, Azpilicueta, 630, 0, 2, 1, 13, 0, 0, 0, 0, 0, 0, 1, 130, 174.0, 180.4, 45.0, 40.0, 
0, 0, 109533, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Emerson, 0.3, 107, False, Hamstring injury - Expected back 19 Oct, 2019-09-08T20:30:10.510601Z, 55, 109533.jpg, 1.0, Palmieri dos Santos, 0.9, False, None, i, 6, 8, 5, 152725, 64, 187743, 9600, 0.1, 0.9, Emerson, 374, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 74, 102.4, 98.9, 74.0, 27.6, 
100, 100, 135363, 0, 0, 0, 0, 0, 2, 2.2, 2.7, 5, Andreas, 1.7, 108, False, , 2019-09-22T18:00:11.149217Z, 50, 135363.jpg, 1.3, Christensen, 1.0, False, None, a, 6, 8, 8, 54801, 3967, 68184, 2173, 0.3, 1.6, Christensen, 491, 0, 0, 1, 11, 0, 0, 0, 2, 0, 0, 0, 88, 110.4, 17.1, 19.0, 14.7, 
0, 0, 105700, -1, 1, -2, 2, 0, 2, 0.0, 0.0, 0, Davide, 0.0, 109, False, Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb, 2019-08-21T19:30:16.936375Z, 43, 105700.jpg, 0.0, Zappacosta, 0.2, False, None, n, 6, 8, 0, 2865, 44, 24812, 518, 0.0, 0.0, Zappacosta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 75, 44346, 0, 0, -3, 3, 0, 4, 0.4, 0.8, 0, Olivier, 0.0, 110, False, , 2019-09-25T22:30:18.373788Z, 67, 44346.jpg, 1.3, Giroud, 1.2, False, None, a, 6, 8, 4, 53398, 262, 154622, 4633, 0.0, 0.6, Giroud, 100, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 13, 12.4, 46.8, 21.0, 7.9, 
None, None, 109745, 0, 0, 0, 0, 0, 1, 3.5, 4.0, 6, Kepa, 3.0, 111, False, , None, 55, 109745.jpg, 2.0, Arrizabalaga, 5.0, False, None, a, 6, 8, 14, 140852, 14065, 185707, 8268, 0.5, 2.5, Kepa, 630, 0, 0, 1, 13, 0, 0, 0, 0, 0, 13, 0, 111, 121.0, 0.0, 0.0, 12.1, 
None, None, 20310, 0, 0, -1, 1, 0, 1, 0.5, 1.0, 0, Willy, 0.0, 112, False, , None, 49, 20310.jpg, 0.0, Caballero, 0.2, False, None, a, 6, 8, 0, 1992, 140, 7815, 436, 0.0, 0.0, Caballero, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 47431, 0, 0, 0, 0, 1, 3, 5.2, 5.7, 10, Willian, 4.7, 113, False, , 2019-07-30T11:00:13.285605Z, 70, 47431.jpg, 2.8, Borges Da Silva, 1.3, False, None, a, 6, 8, 17, 63406, 30808, 45075, 4041, 0.7, 2.4, Willian, 325, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 2, 67, 69.0, 34.3, 97.0, 20.0, 
100, 100, 49579, -1, 1, -1, 1, 0, 3, 1.5, 2.0, 3, Pedro, 1.0, 114, False, , 2019-08-24T13:30:14.550162Z, 69, 49579.jpg, 2.3, Rodríguez Ledesma, 1.5, False, None, a, 6, 8, 7, 118575, 1453, 240498, 3496, 0.1, 1.0, Pedro, 242, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 28, 48.4, 95.7, 114.0, 25.8, 
0, 0, 126187, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Ruben, 0.0, 115, False, Achilles injury - Unknown return date, 2019-06-25T11:30:07.068350Z, 64, 126187.jpg, 0.0, Loftus-Cheek, 0.1, False, None, i, 6, 8, 0, 543, 40, 4414, 154, 0.0, 0.0, Loftus-Cheek, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 209046, 0, 0, -1, 1, 0, 3, 1.8, 2.3, 4, Callum, 1.3, 116, False, , 2019-06-25T11:30:07.083018Z, 59, 209046.jpg, 4.0, Hudson-Odoi, 0.7, False, None, a, 6, 8, 4, 42118, 24129, 10300, 1500, 0.2, 0.7, Hudson-Odoi, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21.4, 13.9, 0.0, 3.5, 
None, None, 88894, 0, 0, -4, 4, 0, 3, 1.8, 2.3, 3, Ross, 1.3, 117, False, , None, 56, 88894.jpg, 1.6, Barkley, 2.0, False, None, a, 6, 8, 8, 66778, 1958, 402102, 7949, 0.2, 1.4, Barkley, 293, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 35, 55.6, 123.7, 151.0, 33.1, 
None, None, 85955, 0, 0, 0, 0, 1, 3, 6.5, 7.0, 11, Jorge Luiz, 6.0, 118, False, , None, 50, 85955.jpg, 4.0, Frello Filho, 5.1, False, None, a, 6, 8, 28, 259797, 107966, 191251, 10765, 1.2, 5.6, Jorginho, 592, 1, 2, 1, 12, 0, 0, 0, 3, 0, 0, 5, 146, 155.8, 144.3, 42.0, 34.4, 
100, 100, 116594, 0, 0, 0, 0, 0, 3, 2.4, 3.7, 0, N'Golo, 2.7, 119, False, , 2019-09-28T16:00:17.110514Z, 50, 116594.jpg, 3.3, Kanté, 4.8, False, None, a, 6, 8, 10, 199371, 9675, 377150, 28518, 0.5, 2.0, Kanté, 197, 1, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 35, 66.8, 22.8, 28.0, 11.7, 
0, 0, 199598, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Ethan, 0.0, 121, False, Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul, 2019-07-22T13:30:07.199042Z, 44, 199598.jpg, 0.0, Ampadu, 0.0, False, None, n, 6, 8, 0, 674, 43, 1397, 130, 0.0, 0.0, Ampadu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 176413, -1, 1, -3, 3, 0, 3, 0.5, 1.0, 0, Christian, 0.0, 431, False, , None, 72, 176413.jpg, 3.2, Pulisic, 3.4, False, None, a, 6, 8, 13, 210381, 1704, 578644, 44683, 0.0, 1.8, Pulisic, 275, 0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 44, 45.0, 55.8, 91.0, 19.2, 
100, 100, 91651, -1, 1, -1, 1, 0, 3, 1.8, 2.3, 1, Mateo, 1.3, 432, False, , 2019-09-03T10:30:13.861397Z, 54, 91651.jpg, 2.0, Kovacic, 1.0, False, None, a, 6, 8, 14, 53822, 1466, 72097, 5854, 0.2, 2.6, Kovacic, 462, 0, 1, 0, 10, 0, 0, 0, 1, 0, 0, 0, 108, 84.0, 90.5, 36.0, 21.0, 
100, None, 103192, 0, 0, -2, 2, 0, 2, 0.6, 1.3, 0, Kurt, 0.3, 459, False, , 2019-09-28T16:00:17.677906Z, 48, 103192.jpg, 0.3, Zouma, 1.6, False, None, a, 6, 8, 2, 49051, 777, 155476, 12944, 0.1, 0.4, Zouma, 453, 0, 0, 0, 11, 1, 0, 0, 1, 0, 0, 0, 48, 64.4, 4.7, 35.0, 9.9, 
100, 100, 173879, 1, -1, 6, -6, 3, 4, 6.5, 7.0, 2, Tammy, 6.0, 460, False, , 2019-09-14T17:00:16.854161Z, 76, 173879.jpg, 6.6, Abraham, 38.5, False, None, a, 6, 8, 46, 2668372, 182902, 340783, 59905, 0.8, 6.1, Abraham, 486, 7, 0, 1, 9, 1, 0, 0, 2, 0, 0, 9, 173, 255.0, 102.7, 297.0, 65.3, 
None, None, 94245, 0, 0, -4, 4, 0, 4, 2.5, 3.0, 1, Michy, 2.0, 461, False, , None, 66, 94245.jpg, 1.8, Batshuayi, 0.4, False, None, a, 6, 8, 7, 7778, 866, 43185, 1132, 0.3, 1.1, Batshuayi, 39, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 15.4, 11.2, 65.0, 8.7, 
0, 0, 167767, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Robert Kenedy, 0.0, 462, False, Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-09-02T23:30:15.527764Z, 53, 167767.jpg, 0.0, Nunes do Nascimento, 0.0, False, None, n, 6, 8, 0, 714, 13, 3928, 130, 0.0, 0.0, Kenedy, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 184341, 1, -1, 7, -7, 0, 3, 6.2, 6.7, 6, Mason, 5.7, 463, False, , 2019-09-17T21:00:14.257099Z, 67, 184341.jpg, 5.6, Mount, 31.3, False, None, a, 6, 8, 39, 2483254, 260739, 560647, 31662, 0.9, 5.8, Mount, 630, 3, 1, 1, 13, 0, 0, 0, 0, 0, 0, 6, 139, 188.4, 212.3, 206.0, 60.8, 
100, 100, 225796, 0, 0, 0, 0, 0, 2, 0.5, 1.0, 0, Reece, 0.0, 506, False, , 2019-08-12T16:00:24.033193Z, 50, 225796.jpg, 0.0, James, 0.1, False, None, a, 6, 8, 0, 5575, 1211, 4052, 640, 0.0, 0.0, James, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 194794, 0, 0, 1, -1, 1, 2, 5.8, 6.3, 7, Fikayo, 5.3, 529, False, , None, 46, 194794.jpg, 4.2, Tomori, 4.5, False, None, a, 6, 8, 17, 310428, 134466, 20914, 5451, 1.2, 3.7, Tomori, 360, 1, 0, 1, 6, 0, 0, 0, 1, 0, 0, 3, 91, 123.2, 26.5, 29.0, 18.0, 
None, None, 243568, 0, 0, 0, 0, 0, 3, 0.5, 1.0, 0, Billy, 0.0, 533, False, , None, 45, 243568.jpg, 1.0, Gilmour, 0.0, False, None, a, 6, 8, 1, 1524, 165, 786, 143, 0.0, 0.2, Gilmour, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0.4, 0.8, 0.0, 0.1, 
None, None, 209036, 0, 0, 0, 0, 0, 2, 1.6, 2.1, 0, Addji Keaninkin Marc-Israel, 0.0, 545, False, , None, 40, 209036.jpg, 0.0, Guehi, 0.0, False, None, a, 6, 8, 0, 957, 957, 149, 149, 0.0, 0.0, Guehi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 74230, 0, 0, 1, -1, 1, 2, 2.0, 2.0, 6, Patrick, 2.0, 123, False, , None, 56, 74230.jpg, 4.3, van Aanholt, 11.4, False, None, a, 7, 31, 30, 563101, 19783, 281323, 24722, 0.4, 5.4, van Aanholt, 630, 1, 0, 3, 7, 1, 0, 0, 0, 0, 0, 2, 112, 117.8, 56.6, 61.0, 23.4, 
100, 100, 49413, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, James, 0.0, 124, False, , 2019-06-25T11:30:07.097330Z, 50, 49413.jpg, 0.0, Tomkins, 0.0, False, None, a, 7, 31, 0, 646, 154, 683, 122, 0.0, 0.0, Tomkins, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 75, 40784, 0, 0, 0, 0, 0, 2, 0.5, 0.5, 0, Mamadou, 0.7, 125, False, Muscle injury - Expected back 19 Oct, 2019-09-27T13:30:11.718603Z, 50, 40784.jpg, 1.0, Sakho, 0.1, False, None, i, 7, 31, 3, 2653, 29, 4646, 821, 0.1, 0.6, Sakho, 191, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 30, 29.4, 10.8, 4.0, 4.5, 
None, None, 55494, 1, -1, 1, -1, 0, 2, 4.3, 4.3, 8, Joel, 4.3, 126, False, , None, 46, 55494.jpg, 4.4, Ward, 3.5, False, None, a, 7, 31, 31, 236232, 51417, 63231, 7521, 1.0, 6.9, Ward, 630, 0, 1, 3, 7, 0, 0, 0, 1, 0, 0, 5, 133, 142.8, 47.4, 21.0, 21.2, 
100, 100, 19188, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Scott, 0.0, 127, False, , 2019-08-30T13:00:12.954955Z, 44, 19188.jpg, 4.0, Dann, 0.2, False, None, a, 7, 31, 8, 7746, 142, 13166, 816, 0.0, 1.8, Dann, 180, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37, 37.2, 0.4, 69.0, 10.7, 
100, 100, 58786, 0, 0, 1, -1, 0, 2, 2.0, 2.0, 6, Martin, 2.0, 128, False, , 2019-08-31T17:30:17.529253Z, 41, 58786.jpg, 4.4, Kelly, 25.3, False, None, a, 7, 31, 22, 721230, 54887, 557659, 18144, 0.5, 5.4, Kelly, 438, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 90, 80.0, 1.3, 4.0, 8.5, 
None, None, 54861, 0, 0, -2, 2, 0, 4, 0.7, 0.7, 0, Christian, 0.7, 129, False, , None, 58, 54861.jpg, 1.3, Benteke, 0.7, False, None, a, 7, 31, 8, 24154, 577, 58299, 2863, 0.1, 1.4, Benteke, 231, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 33, 35.6, 60.9, 84.0, 18.0, 
0, 0, 59125, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 0, Connor, 0.0, 130, False, Lack of match fitness - Unknown return date, 2019-09-13T12:30:19.022759Z, 45, 59125.jpg, 1.0, Wickham, 3.7, False, None, i, 7, 31, 2, 251166, 186, 353438, 20946, 0.0, 0.4, Wickham, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.8, 2.0, 0.2, 
None, None, 40836, 0, 0, 0, 0, 1, 1, 4.0, 4.0, 9, Vicente, 4.0, 131, False, , None, 50, 40836.jpg, 3.9, Guaita, 0.8, False, None, a, 7, 31, 27, 40353, 12374, 26247, 2461, 0.8, 5.4, Guaita, 630, 0, 0, 3, 7, 0, 0, 0, 1, 0, 16, 2, 130, 139.4, 0.0, 0.0, 13.9, 
None, None, 20066, 0, 0, -1, 1, 0, 1, 0.0, 0.0, 0, Wayne, 0.0, 132, False, , None, 44, 20066.jpg, 0.0, Hennessey, 0.7, False, None, a, 7, 31, 0, 6144, 395, 30678, 1706, 0.0, 0.0, Hennessey, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 82403, 0, 0, -2, 2, 0, 3, 3.3, 3.3, 6, Wilfried, 3.3, 133, False, , None, 68, 82403.jpg, 2.4, Zaha, 9.5, False, None, a, 7, 31, 17, 228513, 14694, 814250, 28734, 0.5, 2.5, Zaha, 565, 0, 1, 2, 7, 0, 0, 0, 1, 0, 0, 0, 43, 105.4, 100.0, 268.0, 47.3, 
0, None, 66975, 0, 0, -3, 3, 1, 3, 0.0, 4.3, 10, Luka, 4.3, 134, False, Suspended until 19 Oct, 2019-09-29T09:30:20.636934Z, 67, 66975.jpg, 2.9, Milivojevic, 2.9, False, None, s, 7, 31, 20, 24552, 1161, 347431, 28181, 0.6, 3.0, Milivojevic, 630, 1, 0, 3, 7, 0, 0, 0, 5, 0, 0, 3, 81, 124.6, 223.9, 50.0, 39.8, 
None, None, 60252, 0, 0, -3, 3, 0, 3, 2.7, 2.7, 6, Andros, 2.7, 135, False, , None, 57, 60252.jpg, 2.5, Townsend, 1.7, False, None, a, 7, 31, 15, 31940, 1923, 156304, 4266, 0.5, 2.6, Townsend, 279, 1, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 76, 93.8, 42.3, 35.0, 17.1, 
None, None, 141020, 0, 0, -2, 2, 0, 3, 0.3, 0.3, 1, Max, 0.3, 136, False, , None, 53, 141020.jpg, 1.7, Meyer, 0.1, False, None, a, 7, 31, 5, 3522, 44, 8520, 376, 0.1, 0.9, Meyer, 155, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 16, 17.8, 4.0, 57.0, 7.9, 
100, 100, 86417, 0, 0, 0, 0, 0, 3, 2.0, 2.0, 2, Jeffrey, 2.0, 137, False, , 2019-08-09T13:00:14.642811Z, 55, 86417.jpg, 2.8, Schlupp, 0.1, False, None, a, 7, 31, 17, 8421, 309, 9019, 1018, 0.4, 3.1, Schlupp, 457, 0, 1, 3, 5, 0, 0, 0, 1, 0, 0, 1, 52, 82.2, 49.0, 129.0, 26.0, 
100, 100, 50471, 0, 0, -2, 2, 0, 3, 2.7, 2.7, 6, James, 2.7, 138, False, , 2019-09-13T12:30:19.034726Z, 53, 50471.jpg, 3.0, McArthur, 0.8, False, None, a, 7, 31, 18, 12714, 1425, 74519, 1983, 0.5, 3.4, McArthur, 511, 0, 1, 4, 2, 0, 0, 0, 1, 0, 0, 0, 71, 77.6, 85.6, 72.0, 23.6, 
100, 100, 55037, 0, 0, -1, 1, 0, 3, 2.3, 2.3, 3, Cheikhou, 2.3, 139, False, , 2019-09-14T16:30:11.053549Z, 49, 55037.jpg, 2.4, Kouyaté, 0.1, False, None, a, 7, 31, 12, 4322, 553, 8149, 451, 0.5, 2.4, Kouyaté, 406, 0, 0, 3, 5, 0, 0, 0, 1, 0, 0, 0, 29, 37.0, 30.9, 75.0, 14.0, 
None, None, 221275, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Luke, 0.0, 140, False, , None, 44, 221275.jpg, 0.0, Dreher, 0.1, False, None, a, 7, 31, 0, 3874, 410, 3854, 480, 0.0, 0.0, Dreher, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 50472, 0, 0, -1, 1, 0, 3, 1.0, 1.0, 1, James, 1.0, 157, False, , None, 44, 50472.jpg, 0.8, McCarthy, 0.6, False, None, a, 7, 31, 4, 21791, 3310, 28460, 2489, 0.2, 0.9, McCarthy, 59, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 14, 16.6, 22.6, 0.0, 3.9, 
None, None, 80146, 0, 0, 1, -1, 0, 4, 1.0, 1.0, 1, Jordan, 1.0, 468, False, , None, 51, 80146.jpg, 3.8, Ayew, 7.8, False, None, a, 7, 31, 23, 654768, 25469, 368953, 53893, 0.2, 4.5, Ayew, 450, 2, 0, 5, 4, 0, 0, 0, 3, 0, 0, 6, 73, 93.2, 71.8, 182.0, 34.7, 
None, None, 19419, 0, 0, 0, 0, 0, 2, 2.7, 2.7, 6, Gary, 2.7, 503, False, , None, 45, 19419.jpg, 3.2, Cahill, 1.8, False, None, a, 7, 31, 16, 53439, 3656, 72171, 3391, 0.6, 3.6, Cahill, 450, 0, 0, 2, 6, 0, 0, 0, 1, 0, 0, 1, 88, 101.8, 12.7, 88.0, 20.4, 
None, None, 175946, 0, 0, -3, 3, 0, 3, 0.3, 0.3, 0, Víctor, 0.3, 510, False, , None, 47, 175946.jpg, 1.0, Camarasa, 0.3, False, None, a, 7, 31, 1, 2725, 242, 39581, 1191, 0.1, 0.2, Camarasa, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.2, 0.1, 0.0, 0.0, 
None, None, 173954, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Jairo, 0.0, 539, False, , None, 45, 173954.jpg, 0.0, Riedewald, 0.0, False, None, a, 7, 31, 0, 337, 101, 124, 61, 0.0, 0.0, Riedewald, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 153133, 0, 0, -1, 1, 0, 3, 3.5, 2.5, 2, Alex, 3.5, 17, False, , None, 59, 153133.jpg, 3.0, Iwobi, 1.7, False, None, a, 8, 11, 15, 110704, 3039, 161120, 13595, 0.6, 2.5, Iwobi, 295, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 57, 76.0, 81.9, 108.0, 26.6, 
100, 100, 101188, -1, 1, 0, 0, 1, 2, 1.8, 0.8, 1, Lucas, 1.8, 141, False, , 2019-08-17T16:00:09.148104Z, 60, 101188.jpg, 3.6, Digne, 23.0, False, None, a, 8, 11, 25, 812731, 16672, 886993, 111582, 0.3, 4.1, Digne, 612, 0, 2, 2, 12, 0, 0, 0, 1, 0, 0, 3, 133, 139.2, 222.6, 116.0, 47.8, 
None, None, 164511, 0, 0, 0, 0, 0, 2, 0.2, -0.8, 0, Yerry, 0.2, 142, False, , None, 55, 164511.jpg, 2.6, Mina, 3.5, False, None, a, 8, 11, 18, 343936, 3630, 271058, 24164, 0.0, 3.3, Mina, 630, 0, 0, 2, 12, 1, 0, 0, 1, 0, 0, 4, 121, 138.8, 5.0, 145.0, 28.9, 
None, None, 106611, 0, 0, 0, 0, 0, 2, 1.0, 0.0, 1, Michael, 1.0, 143, False, , None, 55, 106611.jpg, 2.7, Keane, 3.0, False, None, a, 8, 11, 19, 114491, 1567, 131792, 11685, 0.2, 3.5, Keane, 630, 0, 0, 2, 12, 0, 0, 0, 0, 0, 0, 2, 119, 131.6, 15.2, 14.0, 16.1, 
None, None, 59949, -1, 1, -1, 1, 0, 2, 2.5, 1.5, 6, Seamus, 2.5, 144, False, , None, 54, 59949.jpg, 3.0, Coleman, 2.6, False, None, a, 8, 11, 21, 101042, 8174, 154283, 6268, 0.5, 3.9, Coleman, 610, 0, 1, 2, 11, 0, 0, 0, 2, 0, 0, 2, 128, 114.2, 71.3, 92.0, 27.8, 
100, 100, 12745, 0, 0, -1, 1, 0, 2, 0.0, -1.0, 0, Leighton, 0.0, 145, False, , 2019-07-30T15:00:09.168977Z, 49, 12745.jpg, 0.0, Baines, 0.1, False, None, a, 8, 11, 0, 3876, 384, 6287, 544, 0.0, 0.0, Baines, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 66838, 0, 0, -3, 3, 0, 4, 0.2, -0.8, 0, Cenk, 0.2, 146, False, , 2019-07-30T15:00:09.183258Z, 57, 66838.jpg, 1.0, Tosun, 0.1, False, None, a, 8, 11, 1, 3053, 196, 10777, 356, 0.0, 0.2, Tosun, 35, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2.0, 10.0, 20.0, 3.2, 
None, None, 177815, 0, 0, -2, 2, 0, 4, 3.2, 2.2, 6, Dominic, 3.2, 147, False, , None, 58, 177815.jpg, 3.0, Calvert-Lewin, 1.1, False, None, a, 8, 11, 18, 62306, 13539, 109574, 3801, 0.6, 3.1, Calvert-Lewin, 403, 2, 0, 2, 7, 0, 0, 0, 1, 0, 0, 0, 55, 74.6, 17.5, 155.0, 24.7, 
